id,artists,available_markets,disc_number,duration_ms.x,explicit,href,is_local,name,popularity,track_number,type.x,uri.x,album.album_type,album.artists,album.available_markets,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,album.external_urls.spotify,external_ids.isrc,external_urls.spotify,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type.y,uri.y,track_href,analysis_url,duration_ms.y,time_signature
0tuyEYTaqLxE41yGHSsXjy,"https://api.spotify.com/v1/artists/04gDigrS5kc9YWfZHwBETP, 04gDigrS5kc9YWfZHwBETP, Maroon 5, artist, spotify:artist:04gDigrS5kc9YWfZHwBETP, https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP","CA, US",1.0,231173.0,False,https://api.spotify.com/v1/tracks/0tuyEYTaqLxE41yGHSsXjy,False,Won't Go Home Without You,60.0,5.0,track,spotify:track:0tuyEYTaqLxE41yGHSsXjy,album,"https://api.spotify.com/v1/artists/04gDigrS5kc9YWfZHwBETP, 04gDigrS5kc9YWfZHwBETP, Maroon 5, artist, spotify:artist:04gDigrS5kc9YWfZHwBETP, https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP","CA, US",https://api.spotify.com/v1/albums/29hJ8AFYZU98OzenrMr6iU,29hJ8AFYZU98OzenrMr6iU,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538, https://i.scdn.co/image/ab67616d00001e029741173cf2b32dab39424538, https://i.scdn.co/image/ab67616d000048519741173cf2b32dab39424538, 640, 300, 64",It Won't Be Soon Before Long.,2007-01-01,day,12.0,album,spotify:album:29hJ8AFYZU98OzenrMr6iU,https://open.spotify.com/album/29hJ8AFYZU98OzenrMr6iU,USUM70731562,https://open.spotify.com/track/0tuyEYTaqLxE41yGHSsXjy,0.737,0.615,3.0,-3.76,1.0,0.0317,0.0149,0.0,0.102,0.41,110.023,audio_features,spotify:track:0tuyEYTaqLxE41yGHSsXjy,https://api.spotify.com/v1/tracks/0tuyEYTaqLxE41yGHSsXjy,https://api.spotify.com/v1/audio-analysis/0tuyEYTaqLxE41yGHSsXjy,231173.0,4.0
0rRjGruFonCGOt0S5zAJNQ,"https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq, 4yvcSjfu4PC0CYQyLy4wSq, Glass Animals, artist, spotify:artist:4yvcSjfu4PC0CYQyLy4wSq, https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",1.0,320654.0,True,https://api.spotify.com/v1/tracks/0rRjGruFonCGOt0S5zAJNQ,False,The Other Side Of Paradise,70.0,8.0,track,spotify:track:0rRjGruFonCGOt0S5zAJNQ,album,"https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq, 4yvcSjfu4PC0CYQyLy4wSq, Glass Animals, artist, spotify:artist:4yvcSjfu4PC0CYQyLy4wSq, https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",https://api.spotify.com/v1/albums/6qb9MDR0lfsN9a2pw77uJy,6qb9MDR0lfsN9a2pw77uJy,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b273ec3d15eab5bd77027abc4b23, https://i.scdn.co/image/ab67616d00001e02ec3d15eab5bd77027abc4b23, https://i.scdn.co/image/ab67616d00004851ec3d15eab5bd77027abc4b23, 640, 300, 64",How To Be A Human Being,2016-08-26,day,11.0,album,spotify:album:6qb9MDR0lfsN9a2pw77uJy,https://open.spotify.com/album/6qb9MDR0lfsN9a2pw77uJy,GB2DY1600028,https://open.spotify.com/track/0rRjGruFonCGOt0S5zAJNQ,0.689,0.338,11.0,-7.634,0.0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,audio_features,spotify:track:0rRjGruFonCGOt0S5zAJNQ,https://api.spotify.com/v1/tracks/0rRjGruFonCGOt0S5zAJNQ,https://api.spotify.com/v1/audio-analysis/0rRjGruFonCGOt0S5zAJNQ,320654.0,4.0
04J9aoBIvtKSeDCvC6OEAk,"https://api.spotify.com/v1/artists/4Ga1P7PMIsmqEZqhYZQgDo, 4Ga1P7PMIsmqEZqhYZQgDo, Lil Tecca, artist, spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo, https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",1.0,154933.0,True,https://api.spotify.com/v1/tracks/04J9aoBIvtKSeDCvC6OEAk,False,Back It Up,57.0,4.0,track,spotify:track:04J9aoBIvtKSeDCvC6OEAk,album,"https://api.spotify.com/v1/artists/4Ga1P7PMIsmqEZqhYZQgDo, 4Ga1P7PMIsmqEZqhYZQgDo, Lil Tecca, artist, spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo, https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",https://api.spotify.com/v1/albums/389zGArsMlwuPorS4Cw7IX,389zGArsMlwuPorS4Cw7IX,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2732026d0048432d395f6f715b5, https://i.scdn.co/image/ab67616d00001e022026d0048432d395f6f715b5, https://i.scdn.co/image/ab67616d000048512026d0048432d395f6f715b5, 640, 300, 64",Virgo World,2020-09-18,day,19.0,album,spotify:album:389zGArsMlwuPorS4Cw7IX,https://open.spotify.com/album/389zGArsMlwuPorS4Cw7IX,USUM72018018,https://open.spotify.com/track/04J9aoBIvtKSeDCvC6OEAk,0.583,0.759,5.0,-7.971,1.0,0.238,0.017,0.0,0.179,0.421,154.04,audio_features,spotify:track:04J9aoBIvtKSeDCvC6OEAk,https://api.spotify.com/v1/tracks/04J9aoBIvtKSeDCvC6OEAk,https://api.spotify.com/v1/audio-analysis/04J9aoBIvtKSeDCvC6OEAk,154933.0,4.0
0DWrG09StYVhLbeNLwAJ5w,"https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4, https://api.spotify.com/v1/artists/55Aa2cqylxrFIXC767Z865, 15UsOTVnJzReFVN1VCnxy4, 55Aa2cqylxrFIXC767Z865, XXXTENTACION, Lil Wayne, artist, artist, spotify:artist:15UsOTVnJzReFVN1VCnxy4, spotify:artist:55Aa2cqylxrFIXC767Z865, https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4, https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",1.0,93913.0,True,https://api.spotify.com/v1/tracks/0DWrG09StYVhLbeNLwAJ5w,False,School Shooters,61.0,5.0,track,spotify:track:0DWrG09StYVhLbeNLwAJ5w,album,"https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4, 15UsOTVnJzReFVN1VCnxy4, XXXTENTACION, artist, spotify:artist:15UsOTVnJzReFVN1VCnxy4, https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",https://api.spotify.com/v1/albums/3hn46RDrEmoi4XhLjgdNjZ,3hn46RDrEmoi4XhLjgdNjZ,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b273fa96fd3251629605bb59345d, https://i.scdn.co/image/ab67616d00001e02fa96fd3251629605bb59345d, https://i.scdn.co/image/ab67616d00004851fa96fd3251629605bb59345d, 640, 300, 64",Bad Vibes Forever,2019-12-06,day,25.0,album,spotify:album:3hn46RDrEmoi4XhLjgdNjZ,https://open.spotify.com/album/3hn46RDrEmoi4XhLjgdNjZ,USUYG1284366,https://open.spotify.com/track/0DWrG09StYVhLbeNLwAJ5w,0.774,0.681,10.0,-5.313,0.0,0.283,0.397,0.0,0.106,0.55,138.149,audio_features,spotify:track:0DWrG09StYVhLbeNLwAJ5w,https://api.spotify.com/v1/tracks/0DWrG09StYVhLbeNLwAJ5w,https://api.spotify.com/v1/audio-analysis/0DWrG09StYVhLbeNLwAJ5w,93913.0,4.0
1Cj2vqUwlJVG27gJrun92y,"https://api.spotify.com/v1/artists/3TOqt5oJwL9BE2NG9MEwDa, 3TOqt5oJwL9BE2NG9MEwDa, Disturbed, artist, spotify:artist:3TOqt5oJwL9BE2NG9MEwDa, https://open.spotify.com/artist/3TOqt5oJwL9BE2NG9MEwDa","AL, AR, AT, AU, BA, BE, BG, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DK, DO, EC, EE, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IT, JP, KZ, LT, LU, LV, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, PA, PE, PH, PL, PT, PY, RO, RS, RU, SE, SG, SI, SK, SV, TH, TR, TW, UA, US, UY, VN, XK, ZA",1.0,248466.0,False,https://api.spotify.com/v1/tracks/1Cj2vqUwlJVG27gJrun92y,False,The Sound of Silence,73.0,11.0,track,spotify:track:1Cj2vqUwlJVG27gJrun92y,album,"https://api.spotify.com/v1/artists/3TOqt5oJwL9BE2NG9MEwDa, 3TOqt5oJwL9BE2NG9MEwDa, Disturbed, artist, spotify:artist:3TOqt5oJwL9BE2NG9MEwDa, https://open.spotify.com/artist/3TOqt5oJwL9BE2NG9MEwDa","AL, AR, AT, AU, BA, BE, BG, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DK, DO, EC, EE, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IT, JP, KZ, LT, LU, LV, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, PA, PE, PH, PL, PT, PY, RO, RS, RU, SE, SG, SI, SK, SV, TH, TR, TW, UA, US, UY, VN, XK, ZA",https://api.spotify.com/v1/albums/3qFQ4XNQ15alZrAaj5oGJK,3qFQ4XNQ15alZrAaj5oGJK,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b273d7bd0f8e4d2a399020b333e8, https://i.scdn.co/image/ab67616d00001e02d7bd0f8e4d2a399020b333e8, https://i.scdn.co/image/ab67616d00004851d7bd0f8e4d2a399020b333e8, 640, 300, 64",Immortalized,2015-08-21,day,13.0,album,spotify:album:3qFQ4XNQ15alZrAaj5oGJK,https://open.spotify.com/album/3qFQ4XNQ15alZrAaj5oGJK,USRE11500180,https://open.spotify.com/track/1Cj2vqUwlJVG27gJrun92y,0.322,0.28,6.0,-9.367,0.0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,audio_features,spotify:track:1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/tracks/1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/audio-analysis/1Cj2vqUwlJVG27gJrun92y,248467.0,4.0
0ZPfoFzZ4qmdyzYmG8whmn,"https://api.spotify.com/v1/artists/0Cd6nHYwecCNM1sVEXKlYr, 0Cd6nHYwecCNM1sVEXKlYr, Krewella, artist, spotify:artist:0Cd6nHYwecCNM1sVEXKlYr, https://open.spotify.com/artist/0Cd6nHYwecCNM1sVEXKlYr","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",1.0,162442.0,False,https://api.spotify.com/v1/tracks/0ZPfoFzZ4qmdyzYmG8whmn,False,Greenlights,56.0,11.0,track,spotify:track:0ZPfoFzZ4qmdyzYmG8whmn,album,"https://api.spotify.com/v1/artists/0Cd6nHYwecCNM1sVEXKlYr, 0Cd6nHYwecCNM1sVEXKlYr, Krewella, artist, spotify:artist:0Cd6nHYwecCNM1sVEXKlYr, https://open.spotify.com/artist/0Cd6nHYwecCNM1sVEXKlYr","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",https://api.spotify.com/v1/albums/5orXIakLkSIQAi9XsHOWEb,5orXIakLkSIQAi9XsHOWEb,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2732e16ad63f574851d66c41a6b, https://i.scdn.co/image/ab67616d00001e022e16ad63f574851d66c41a6b, https://i.scdn.co/image/ab67616d000048512e16ad63f574851d66c41a6b, 640, 300, 64",zer0,2020-01-31,day,11.0,album,spotify:album:5orXIakLkSIQAi9XsHOWEb,https://open.spotify.com/album/5orXIakLkSIQAi9XsHOWEb,USA2P1960948,https://open.spotify.com/track/0ZPfoFzZ4qmdyzYmG8whmn,0.548,0.835,1.0,-5.094,1.0,0.0394,0.00874,0.000653,0.238,0.385,160.022,audio_features,spotify:track:0ZPfoFzZ4qmdyzYmG8whmn,https://api.spotify.com/v1/tracks/0ZPfoFzZ4qmdyzYmG8whmn,https://api.spotify.com/v1/audio-analysis/0ZPfoFzZ4qmdyzYmG8whmn,162443.0,4.0
1F4Y5UVpwYgoiaVNQihVvG,"https://api.spotify.com/v1/artists/69UypehHabb68utzfjAVlV, 69UypehHabb68utzfjAVlV, Kany Garcia, artist, spotify:artist:69UypehHabb68utzfjAVlV, https://open.spotify.com/artist/69UypehHabb68utzfjAVlV","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",1.0,214346.0,False,https://api.spotify.com/v1/tracks/1F4Y5UVpwYgoiaVNQihVvG,False,OjalÃ¡ Que Llueva Caf,0.0,1.0,track,spotify:track:1F4Y5UVpwYgoiaVNQihVvG,album,"https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of, 0LyfQWJT6nXafLPZqxe9Of, Various Artists, artist, spotify:artist:0LyfQWJT6nXafLPZqxe9Of, https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",https://api.spotify.com/v1/albums/1bUwiBSF8r4mkOZCJYikRw,1bUwiBSF8r4mkOZCJYikRw,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2734f739b31afb6d622cf5e38e9, https://i.scdn.co/image/ab67616d00001e024f739b31afb6d622cf5e38e9, https://i.scdn.co/image/ab67616d000048514f739b31afb6d622cf5e38e9, 640, 300, 64",Somos MÃºsic,2020-12-07,day,14.0,album,spotify:album:1bUwiBSF8r4mkOZCJYikRw,https://open.spotify.com/album/1bUwiBSF8r4mkOZCJYikRw,USASN2001103,https://open.spotify.com/track/1F4Y5UVpwYgoiaVNQihVvG,0.476,0.77,11.0,-4.571,1.0,0.0648,0.524,0.0,0.254,0.614,134.741,audio_features,spotify:track:1F4Y5UVpwYgoiaVNQihVvG,https://api.spotify.com/v1/tracks/1F4Y5UVpwYgoiaVNQihVvG,https://api.spotify.com/v1/audio-analysis/1F4Y5UVpwYgoiaVNQihVvG,214347.0,4.0
0upLyFR8Rr52ZpMp5esQoq,"https://api.spotify.com/v1/artists/2cnMpRsOVqtPMfq7YiFE6K, 2cnMpRsOVqtPMfq7YiFE6K, Van Halen, artist, spotify:artist:2cnMpRsOVqtPMfq7YiFE6K, https://open.spotify.com/artist/2cnMpRsOVqtPMfq7YiFE6K","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",1.0,156146.0,False,https://api.spotify.com/v1/tracks/0upLyFR8Rr52ZpMp5esQoq,False,You Really Got Me - 2015 Remaster,67.0,3.0,track,spotify:track:0upLyFR8Rr52ZpMp5esQoq,album,"https://api.spotify.com/v1/artists/2cnMpRsOVqtPMfq7YiFE6K, 2cnMpRsOVqtPMfq7YiFE6K, Van Halen, artist, spotify:artist:2cnMpRsOVqtPMfq7YiFE6K, https://open.spotify.com/artist/2cnMpRsOVqtPMfq7YiFE6K","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",https://api.spotify.com/v1/albums/7DdEbYFPKTZ8KB4z6L4UnQ,7DdEbYFPKTZ8KB4z6L4UnQ,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b27317dd812df38fed44d6d2036e, https://i.scdn.co/image/ab67616d00001e0217dd812df38fed44d6d2036e, https://i.scdn.co/image/ab67616d0000485117dd812df38fed44d6d2036e, 640, 300, 64",Van Halen (Remastered),1978-02-10,day,11.0,album,spotify:album:7DdEbYFPKTZ8KB4z6L4UnQ,https://open.spotify.com/album/7DdEbYFPKTZ8KB4z6L4UnQ,USWB11403670,https://open.spotify.com/track/0upLyFR8Rr52ZpMp5esQoq,0.454,0.946,1.0,-5.978,0.0,0.13,0.0223,0.0,0.173,0.647,138.18,audio_features,spotify:track:0upLyFR8Rr52ZpMp5esQoq,https://api.spotify.com/v1/tracks/0upLyFR8Rr52ZpMp5esQoq,https://api.spotify.com/v1/audio-analysis/0upLyFR8Rr52ZpMp5esQoq,156147.0,4.0
0xUvi7wldroBzaZCengPa5,"https://api.spotify.com/v1/artists/3Rx4PJ7SP6unkOk5elPUK7, https://api.spotify.com/v1/artists/5f7VJjfbwm532GiveGC0ZK, 3Rx4PJ7SP6unkOk5elPUK7, 5f7VJjfbwm532GiveGC0ZK, Money Man, Lil Baby, artist, artist, spotify:artist:3Rx4PJ7SP6unkOk5elPUK7, spotify:artist:5f7VJjfbwm532GiveGC0ZK, https://open.spotify.com/artist/3Rx4PJ7SP6unkOk5elPUK7, https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",1.0,182857.0,True,https://api.spotify.com/v1/tracks/0xUvi7wldroBzaZCengPa5,False,24 (feat. Lil Baby),73.0,13.0,track,spotify:track:0xUvi7wldroBzaZCengPa5,album,"https://api.spotify.com/v1/artists/3Rx4PJ7SP6unkOk5elPUK7, 3Rx4PJ7SP6unkOk5elPUK7, Money Man, artist, spotify:artist:3Rx4PJ7SP6unkOk5elPUK7, https://open.spotify.com/artist/3Rx4PJ7SP6unkOk5elPUK7","AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA",https://api.spotify.com/v1/albums/3raeLaYMyhfb67HgnnNrsg,3raeLaYMyhfb67HgnnNrsg,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b273d9cbe9b9bec4732330a17c7e, https://i.scdn.co/image/ab67616d00001e02d9cbe9b9bec4732330a17c7e, https://i.scdn.co/image/ab67616d00004851d9cbe9b9bec4732330a17c7e, 640, 300, 64",Epidemic (Deluxe),2020-08-21,day,20.0,album,spotify:album:3raeLaYMyhfb67HgnnNrsg,https://open.spotify.com/album/3raeLaYMyhfb67HgnnNrsg,USUYG1327132,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,0.868,0.638,2.0,-7.746,1.0,0.0736,0.146,0.0565,0.0931,0.459,126.03,audio_features,spotify:track:0xUvi7wldroBzaZCengPa5,https://api.spotify.com/v1/tracks/0xUvi7wldroBzaZCengPa5,https://api.spotify.com/v1/audio-analysis/0xUvi7wldroBzaZCengPa5,182857.0,4.0
